Site,site_Treatment, LON (NAD83 MTM (Modified Transverse Mercator) zone 6),LAT (NAD83 MTM (Modified Transverse Mercator) zone 6),LON E,LAT N
2016,8,12,0,15.7,10.9
2016,8,13,0.5,97.9,4
2016,8,14,6.4,2.7,10.7
2016,8,15,0,0.6,11.9
2016,8,16,12.1,86,8.7
2016,8,17,1.6,7.5,14.4
2016,8,18,0,0.9,13.7
2016,8,19,0,1.1,12.3
2016,8,20,0,1.7,11
2016,8,21,13.5,34.3,12.2
2016,8,22,6.3,2.3,13.8
2016,8,23,2.5,1.3,8.9
2016,8,24,3,2,9.7
2016,8,25,5.4,5.4,15
2016,8,26,5,3,15.8
2016,8,27,0,0.3,11.4
2016,8,28,4.6,14.6,7.9
2016,8,29,1.3,0.3,12.1
2016,8,30,0.5,4.4,5.7
2016,8,31,0,58.8,10.5
2016,9,1,9.5,3.5,11.1
2016,9,2,0,0.1,9.7
2016,9,3,0,0,6.2
2016,9,4,0,0,7
2016,9,5,0,0.1,8.1
2016,9,6,0,1,8.6
2016,9,7,5,18.7,13.1
2016,9,8,20.8,47.4,14.7
2016,9,9,0,0.1,11.7
2016,9,10,21.5,28.1,7.9
2016,9,11,2.9,0.7,10.6
2016,9,12,0,0.4,6
2016,9,13,1.3,8.9,8.5
2016,9,14,7.1,2.1,7.2
2016,9,15,0,0,1.6
2016,9,16,0,0.3,1.4
2016,9,17,20.4,21.9,5.4
2016,9,18,17,9.8,11.2
2016,9,19,1.9,2.7,8.7
2016,9,20,3.6,6.6,8.8
2016,9,21,0,0.1,6.3
2016,9,22,2.1,5.9,4.8
2016,9,23,0,0.3,5.7
2016,9,24,0.1,0.1,0.9
2016,9,25,0.2,0.1,3
2016,9,26,0,0.7,-0.1
2016,9,27,0,1.3,-0.5
2016,9,28,0,0,1
2016,9,29,0,0,-2
2016,9,30,0,0,-1.3
2016,10,1,0,0.5,2.5
2016,10,2,0,2.3,4.4
2016,10,3,0,0,1
2016,10,4,0,0,-3.9
2016,10,5,0,0,0
2016,10,6,0,0,2
2016,10,7,0,0.5,6.7
2016,10,8,2.3,17.2,5.6
2016,10,9,0,0,4.8
2016,10,10,0,0,1.4
2016,10,11,0,0,-2.7
2016,10,12,0,0.5,0.4
2016,10,13,3.8,4.6,4.1
2016,10,14,0,0,-0.3
2016,10,15,0,0.2,-4.9
2016,10,16,2.9,13,1.1
2016,10,17,0,2.5,4.9
2016,10,18,14.4,17.9,-1.8
2016,10,19,0,0.2,6.6
2016,10,20,16.5,70.7,-0.1
2016,10,21,30.8,39.3,5.4
2016,10,22,17.8,47.7,7.1
2016,10,23,2.9,4.2,2.4
2016,10,24,4.3,3.5,-0.6
2016,10,25,0.3,5.5,0.3
2016,10,26,0,4.8,-1.8
2016,10,27,0,9.6,-2.4
2016,10,28,0,4.5,-4.3
2016,10,29,10.5,5.4,-1.5
2016,10,30,1.9,0.6,1.8
2016,10,31,0.5,0.2,-0.2
2016,11,1,1.6,6,-1.7
2016,11,2,0.3,0.4,1.3
2016,11,3,3.8,6.1,3.5
2016,11,4,0,0.6,-1.3
2016,11,5,1.4,0.6,-5.1
2016,11,6,0,0.1,-2.8
2016,11,7,0,0,-6.8
2016,11,8,0.1,0.3,-3.6
2016,11,9,1.3,0.3,-1.6
2016,11,10,6.9,4.1,-3.8
2016,11,11,6.2,1.5,-0.5
2016,11,12,0,0,-6.5
2016,11,13,0,0,-1.2
2016,11,14,0,0,-1.6
2016,11,15,1.2,16.8,1.8
2016,11,16,16.6,40.8,0.8
2016,11,17,0.1,0.1,3.3
2016,11,18,0,0,1.1
2016,11,19,8.3,4.6,-1.7
2016,11,20,2,31.7,0.2
2016,11,21,4.4,9.6,0.3
2016,11,22,8.2,8.1,-0.7
2016,11,23,0.9,0.2,-2.4
2016,11,24,0,1.1,-4.2
2016,11,25,3.7,5.5,-4.8
2016,11,26,1,4.5,-3.6
2016,11,27,0.4,1.1,-3.6
2016,11,28,0,0.4,-4.7
2016,11,29,1.7,8,-11.9
2016,11,30,0,83.3,-4.2
2016,12,1,12.9,35.5,-3
2016,12,2,0.2,8.5,-4.2
2016,12,3,0.1,1.2,-7.4
2016,12,4,0,0.6,-9.1
2016,12,5,0.1,2.4,-12.3
2016,12,6,0,0.3,-8.6
2016,12,7,0.6,0.7,-12.6
2016,12,8,1.2,3.5,-6.6
2016,12,9,1.5,5.2,-8.9
2016,12,10,0.7,0.2,-15.4
2016,12,11,0,12.8,-15.7
2016,12,12,13.3,36.4,-20.4
2016,12,13,0.4,5.6,-12
2016,12,14,0,2.3,-16
2016,12,15,7,1.3,-19.6
2016,12,16,0.4,2,-22.6
2016,12,17,3.8,14.4,-27.7
2016,12,18,4.4,5.4,-16
2016,12,19,0,0.3,-23.9
2016,12,20,0,2.6,-26.1
2016,12,21,0.4,2,-14.6
2016,12,22,0,2.4,-11
2016,12,23,0.1,1.1,-9.7
2016,12,24,3.6,4.9,-3.8
2016,12,25,0.3,0.3,-12.5
2016,12,26,15.8,59.9,-17.6
2016,12,27,2.9,4.1,-14.6
2016,12,28,0,2.4,-10.3
2016,12,29,19.8,77.9,-19.4
2016,12,30,1.9,10.1,-5.6
2016,12,31,0.4,19,-19
2009,1,1,0.6,0.3,-21.1
2009,1,2,3,1.4,-18.6
2009,1,3,2.3,0.8,-16.7
2009,1,4,1.2,1.6,-14.2
2009,1,5,1.5,0.7,-13.3
2009,1,6,3.9,0.6,-15.6
2009,1,7,17,47,-19.9
2009,1,8,9.8,5.6,-15.6
2009,1,9,0,0.5,-12.3
2009,1,10,0,0.1,-17.2
2009,1,11,0,0.2,-24.7
2009,1,12,2.5,1.2,-27.9
2009,1,13,4.7,9.2,-20.6
2009,1,14,3.6,0.6,-20.2
2009,1,15,0.1,0.2,-32.1
2009,1,16,0.3,0.4,-41.8
2009,1,17,0,1.7,-37.2
2009,1,18,5.3,15.5,-46.3
2009,1,19,2.2,4.1,-18.7
2009,1,20,0.1,1,-19.5
2009,1,21,2.4,3.9,-26.6
2009,1,22,2.8,2.2,-17.7
2009,1,23,11.1,10.4,-25.8
2009,1,24,0,0.5,-21
2009,1,25,0.3,0.5,-31.7
2009,1,26,0.3,0.1,-35.7
2009,1,27,0.1,0.1,-34.2
2009,1,28,8.8,80.4,-32.9
2009,1,29,0.4,1.5,-15.4
2009,1,30,0.5,4.6,-17.4
2009,1,31,1.4,2.9,-15
2009,2,1,0.7,2.1,-19.1
2009,2,2,1.4,0.8,-14.5
2009,2,3,3.5,0.1,-25.8
2009,2,4,0,0,-18.1
2009,2,5,0,0.1,-21.8
2009,2,6,0,0.1,-27
2009,2,7,3.7,4,-21.1
2009,2,8,7,4.4,-11.7
2009,2,9,0,0,-19.2
2009,2,10,0.3,1.2,-24.4
2009,2,11,4.2,11.6,-12.9
2009,2,12,0,10.5,-7.5
2009,2,13,10.4,2.3,-20
2009,2,14,4.8,4.2,-13.6
2009,2,15,0,0.3,-4.6
2009,2,16,0,0.3,-6.4
2009,2,17,0,0.1,-12
2009,2,18,0,11.6,-10.7
2009,2,19,2.5,29.7,-14.8
2009,2,20,6.5,15.2,-7.7
2009,2,21,0.7,1,-8.5
2009,2,22,1.7,15.7,-15.8
2009,2,23,18,21.8,-9.6
2009,2,24,0,0,-11.1
2009,2,25,0.3,0.3,-22
2009,2,26,0.4,0.8,-17.8
2009,2,27,8.2,23.8,-4.8
2009,2,28,0,0,-15.7
2009,3,1,0,0.7,-26.6
2009,3,2,3.2,19.5,-21.1
2009,3,3,0.2,0.1,-13.3
2009,3,4,0.2,0,-22.6
2009,3,5,0,6.9,-17.5
2009,3,6,9.5,15.5,-27.6
2009,3,7,0,2,-7.1
2009,3,8,2.2,0.2,-6.1
2009,3,9,0,0.3,-14
2009,3,10,0,5.2,-20.3
2009,3,11,3.4,4,-11.6
2009,3,12,0.1,0,-17.6
2009,3,13,0,0,-20.7
2009,3,14,0,0.2,-18.6
2009,3,15,0,0,-13.3
2009,3,16,0,0,-26.1
2009,3,17,0.1,0.3,-24.8
2009,3,18,2.5,0.7,-6.9
2009,3,19,0.2,0,-8
2009,3,20,0,0,-17.3
2009,3,21,0.3,0.8,-23.1
2009,3,22,2.7,0.1,-10.1
2009,3,23,2.5,0.1,-16.3
2009,3,24,0.1,0,-9.2
2009,3,25,0.1,0,-19.4
2009,3,26,0,4.1,-14.2
2009,3,27,0,0.3,-3
2009,3,28,0.2,0.2,-4.7
2009,3,29,0,16.2,-7.6
2009,3,30,10.5,6.7,-3.7
2009,3,31,0,0.1,-5.3
2009,4,1,2.9,1.8,-10.5
2009,4,2,0.1,0.1,-1.3
2009,4,3,2.1,23.6,-3.7
2009,4,4,24.5,8.5,1.5
2009,4,5,0.8,2.7,-1.4
2009,4,6,4.4,27.3,-2.4
2009,4,7,14.7,6.5,-2.1
2009,4,8,0.1,1,-0.8
2009,4,9,0.7,0.4,-2.7
2009,4,10,0,0,-3.4
2009,4,11,0,0,-4.4
2009,4,12,16.6,2.5,-9.6
2009,4,13,18.7,1.7,-4.6
2009,4,14,0,0,-6.4
2009,4,15,0,0,-10
2009,4,16,0.1,0.1,-10
2009,4,17,1,1.2,-7
2009,4,18,0,0,-9.2
2009,4,19,0,0,-5.7
2009,4,20,0,2.4,-9.5
2009,4,21,8.1,3.9,-6.7
2009,4,22,2,15.7,1.1
2009,4,23,17.1,9.5,1.1
2009,4,24,0,0.1,-0.4
2009,4,25,0,0.9,0
2009,4,26,0,0.2,1.8
2009,4,27,0.2,0.2,-4.5
2009,4,28,0,2.5,0.2
2009,4,29,0,0,-3.2
2009,4,30,2,11.7,-4.7
2009,5,1,10.6,7.7,0.3
2009,5,2,0.1,0.3,1
2009,5,3,0,0.1,-4.4
2009,5,4,0,0,-2.7
2009,5,5,0,0.3,-6.3
2009,5,6,3.3,2.1,-2.4
2009,5,7,2,5,-1
2009,5,8,1.9,2.4,2.6
2009,5,9,4,24.2,2.7
2009,5,10,0,1.4,2.5
2009,5,11,0,0,-0.4
2009,5,12,0,0,-4.9
2009,5,13,0,0.4,-3.2
2009,5,14,7.6,9.1,0.4
2009,5,15,0,0,6.5
2009,5,16,7.5,7.7,-3.8
2009,5,17,1.1,0,5.8
2009,5,18,0,0.1,-2.7
2009,5,19,0.7,0.4,-1.4
2009,5,20,1.2,0.2,-1.4
2009,5,21,0,0.4,1.9
2009,5,22,0,0,4.7
2009,5,23,0,0,-1.9
2009,5,24,3.1,0.4,2.7
2009,5,25,2.6,0,0.5
2009,5,26,0,0.1,-2.2
2009,5,27,0.2,3.4,-3.1
2009,5,28,2.3,31.6,-0.2
2009,5,29,16.9,8.7,6.7
2009,5,30,5.4,4.9,8.1
2009,5,31,25.2,4.3,4.5
2009,6,1,10.3,3.1,4.2
2009,6,2,0,0.1,5.5
2009,6,3,0.8,0.4,0.5
2009,6,4,0,0,1.8
2009,6,5,0,0,0
2009,6,6,6,1.4,3.1
2009,6,7,0.5,0,3.7
2009,6,8,0,0.9,3.2
2009,6,9,1.6,13.5,1.1
2009,6,10,1.7,1.6,4.3
2009,6,11,13.9,23.7,6
2009,6,12,6.3,0.4,7.9
2009,6,13,0,0.3,5.4
2009,6,14,0,3.2,2.7
2009,6,15,0,25,5.9
2009,6,16,0,0.6,6.2
2009,6,17,0,0.4,8
2009,6,18,0,5.7,9.3
2009,6,19,1,1.4,9.8
2009,6,20,2.4,11.8,12
2009,6,21,0.1,2.2,12.2
2009,6,22,0,0,6.6
2009,6,23,0,0.1,7.1
2009,6,24,0,0.7,9.7
2009,6,25,9.1,46.7,14.6
2009,6,26,11.5,80.9,16.1
2009,6,27,1,16.6,13.4
2009,6,28,0,25.9,12
2009,6,29,2.5,55.6,13.6
2009,6,30,5,40.8,11.6
2009,7,1,6.5,22.3,10.3
2009,7,2,0,22.4,11.1
2009,7,3,0.9,51.7,12.7
2009,7,4,0.4,50.8,12.5
2009,7,5,0,2.5,9.7
2009,7,6,0,17.7,9.1
2009,7,7,0,20.2,7.4
2009,7,8,0,4.3,2.3
2009,7,9,0,0,4.6
2009,7,10,3.9,0.6,8.6
2009,7,11,0.2,76.9,9.3
2009,7,12,1.1,2.9,12.6
2009,7,13,9.3,9.5,10
2009,7,14,0.9,2,6.4
2009,7,15,0,0.2,7.4
2009,7,16,0,22.2,7.9
2009,7,17,1.8,24.1,9.3
2009,7,18,5.3,18.9,12.7
2009,7,19,3.1,0.9,13.7
2009,7,20,0,0.3,9.8
2009,7,21,0,3.7,9.2
2009,7,22,1.7,6.2,11.6
2009,7,23,0,4.1,8.4
2009,7,24,2.3,8,9.8
2009,7,25,20.1,9.6,11.5
2009,7,26,3.1,65.1,10.9
2009,7,27,2.6,33.6,13.6
2009,7,28,0.4,15.5,13.1
2009,7,29,8.2,52.3,13.1
2009,7,30,0,0.3,17
2009,7,31,0,3.5,12.1
2009,8,1,0.2,1.1,10.9
2009,8,2,4.7,27.6,10
2009,8,3,0,0.6,13.6
2009,8,4,0.4,8.9,9.3
2009,8,5,0,1.3,16
2009,8,6,0,21.9,7.8
2009,8,7,0,3.5,6.2
2009,8,8,0,0.1,5.7
2009,8,9,6.6,4.4,5.8
2009,8,10,1.3,36.6,12.3
2009,8,11,0,11.7,9.4
2009,8,12,0,0,8.9
2009,8,13,0,3.7,11.2
2009,8,14,0,0,13.6
2009,8,15,0,0.3,13.3
2009,8,16,2.4,5.5,14.1
2009,8,17,1,6.2,14.4
2009,8,18,23.1,26.3,14
2009,8,19,0.7,0.1,14.1
2009,8,20,0,15.2,9.3
2009,8,21,29.7,44.7,9.1
2009,8,22,0,1.5,16.1
2009,8,23,0,6.9,14.2
2009,8,24,0,0,5.9
2009,8,25,6.1,0.2,4.2
2009,8,26,0.4,0,11.1
2009,8,27,0,0,7.6
2009,8,28,0,0.7,1.8
2009,8,29,1.7,11.5,-1.2
2009,8,30,4.1,4.1,8.6
2009,8,31,0.4,0,9.4
2009,9,1,0.3,0,1.3
2009,9,2,0,0,9.2
2009,9,3,0,0.4,9.4
2009,9,4,0,0,10.7
2009,9,5,0.6,0,4.9
2009,9,6,0,0,0.3
2009,9,7,0,0.1,1.9
2009,9,8,0.1,0,8.2
2009,9,9,0,0,0
2009,9,10,0,0,-1
2009,9,11,0.2,0,1.2
2009,9,12,2.5,2.4,7.1
2009,9,13,2.7,0.5,9.8
2009,9,14,0,2.9,4.3
2009,9,15,1.1,0,-0.4
2009,9,16,0,0,-1.9
2009,9,17,1.2,2.5,-2.1
2009,9,18,5.6,2.1,1.3
2009,9,19,0,0,4.1
2009,9,20,0.2,0,0.1
2009,9,21,0.2,3.8,2.2
2009,9,22,0,5.6,7.8
2009,9,23,3.2,15.2,11.3
2009,9,24,0.6,0.9,5.3
2009,9,25,0,0,0.6
2009,9,26,0.2,1.5,-5.1
2009,9,27,4,22.8,2.5
2009,9,28,6.3,8.6,9.3
2009,9,29,7.4,11.2,7.7
2009,9,30,9.2,1,5
2009,10,1,13,1.1,6.1
2009,10,2,2.9,2.9,5.3
2009,10,3,15.1,10.4,4.6
2009,10,4,36.1,6.6,6.6
2009,10,5,1.2,4.3,5.2
2009,10,6,1.7,2.8,3.9
2009,10,7,7.6,14.3,2.5
2009,10,8,0,1.4,2.5
2009,10,9,13.1,3.2,1.5
2009,10,10,2.4,0.5,1
2009,10,11,0,0.3,-3.8
2009,10,12,0,1.3,-1.9
2009,10,13,0.5,2.4,-3.9
2009,10,14,0,0.1,-3.9
2009,10,15,0,0,-3.6
2009,10,16,0,0,-8.4
2009,10,17,0,0,-9.6
2009,10,18,0,0,-9
2009,10,19,0,0.1,-7.1
2009,10,20,1.4,0.6,-4.8
2009,10,21,0,4.9,-2.7
2009,10,22,2.3,14.8,-3.1
2009,10,23,0,12.1,-4.8
2009,10,24,18,7.3,-6.9
2009,10,25,0.2,0,-0.3
2009,10,26,0,0.3,-2.7
2009,10,27,2.8,1.9,-8.8
2009,10,28,0,0.2,-8.6
2009,10,29,0,0.1,-9.6
2009,10,30,7.1,3.3,-6.9
2009,10,31,5.9,4.9,2.3
2009,11,1,0,0,1.5
2009,11,2,0,0.4,-6.8
2009,11,3,0.5,1,-1.9
2009,11,4,0.2,0.1,-2.5
2009,11,5,0,0.7,-7.7
2009,11,6,0,0,-7.7
2009,11,7,0.9,0.1,-10.7
2009,11,8,0,0,-2.2
2009,11,9,0.4,0.2,1.6
2009,11,10,0.1,0,1.3
2009,11,11,0,0,-3.5
2009,11,12,0,0,-5.6
2009,11,13,0,0,-7.6
2009,11,14,0.2,21.8,-2.8
2009,11,15,0.4,0.5,5.8
2009,11,16,0,0,1.1
2009,11,17,0,0,-4.8
2009,11,18,0,0,-7.5
2009,11,19,0.2,6.3,-5.1
2009,11,20,16.8,11.1,-5.9
2009,11,21,0,0,-0.4
2009,11,22,0,0,-6
2009,11,23,0,0,-7.7
2009,11,24,0,0.1,-6.4
2009,11,25,3.9,4.4,-3.6
2009,11,26,0,3.8,-1.7
2009,11,27,15.8,50.6,-0.8
2009,11,28,3.9,3.8,-1.4
2009,11,29,0,3.7,-3.5
2009,11,30,1,1.3,-8.4
2009,12,1,0.4,0.2,-9
2009,12,2,0,16.6,-10.1
2009,12,3,15.6,21.7,-8.5
2009,12,4,0,0.2,-3.1
2009,12,5,0,0.1,-6.4
2009,12,6,2.1,1.3,-8.8
2009,12,7,10.5,2.1,-10.2
2009,12,8,0.4,0.6,-11.3
2009,12,9,8.6,87.5,-12.1
2009,12,10,11.1,8.4,-7.7
2009,12,11,13.5,1.7,-13.3
2009,12,12,0.3,0.1,-14.4
2009,12,13,1.5,4.6,-20.3
2009,12,14,5,4.1,-12.4
2009,12,15,8.7,6.2,-13.1
2009,12,16,12.5,2.1,-17.1
2009,12,17,0.8,0.1,-18.1
2009,12,18,8,1.8,-15.3
2009,12,19,0.3,0.1,-13.4
2009,12,20,0.4,0.3,-15.4
2009,12,21,4.1,3.4,-7.7
2009,12,22,0.2,25,-5.7
2009,12,23,0,7,-4.2
2009,12,24,0,0.1,-5.2
2009,12,25,0,0.3,-8.3
2009,12,26,0,86.7,-8.9
2009,12,27,12.5,50.6,-8.6
2009,12,28,0.4,4.8,-3.9
2009,12,29,19.5,3.9,-14.8
2009,12,30,0,0,-18.3
2009,12,31,0,3.5,-21.2
2010,1,1,0,10,-13.3
2010,1,2,0.9,37,-14.2
2010,1,3,0.8,5.1,-4.3
2010,1,4,2.9,2.7,-2.9
2010,1,5,3.4,0.7,-2.6
2010,1,6,6.3,4.7,-3.2
2010,1,7,2.6,1.2,-4.8
2010,1,8,6.5,1.1,-6.7
2010,1,9,5.9,0.7,-11.8
2010,1,10,0,1.3,-19.9
2010,1,11,0.4,0.3,-25.7
2010,1,12,0.4,0.1,-18.2
2010,1,13,0,0.6,-19
2010,1,14,0.2,0.1,-24.8
2010,1,15,2.3,1.1,-14.6
2010,1,16,0.8,0.6,-12.6
2010,1,17,0.1,0.1,-26.5
2010,1,18,0.1,0.5,-22.9
2010,1,19,1,1.7,-10
2010,1,20,0,0.3,-8.2
2010,1,21,3.8,0.2,-9.7
2010,1,22,0,0,-16.3
2010,1,23,0,0,-22.4
2010,1,24,0,18.7,-23
2010,1,25,5.8,35.5,-19
2010,1,26,2.3,3.2,-1.7
2010,1,27,0.2,2,-6.1
2010,1,28,2.4,16.2,-14.4
2010,1,29,7.3,10.1,-7.4
2010,1,30,1,0.1,-17.5
2010,1,31,0.2,2,-22.3
2010,2,1,0.6,0.2,-22.4
2010,2,2,0,0,-28.1
2010,2,3,1.8,1,-30.8
2010,2,4,0,0,-22
2010,2,5,0.5,0.1,-18.7
2010,2,6,4.2,2.1,-16.1
2010,2,7,5.1,8.6,-9.3
2010,2,8,5.7,1.4,-4.2
2010,2,9,0,0,-8.6
2010,2,10,0,0,-18.6
2010,2,11,0,0,-10.1
2010,2,12,0,0.1,-6
2010,2,13,3.3,0.8,-7.4
2010,2,14,0.1,2.3,-4.6
2010,2,15,3,0.3,-5
2010,2,16,0.9,0.5,-5.8
2010,2,17,2.8,1.7,-4
2010,2,18,2.5,5.6,-1.5
2010,2,19,0.4,1.4,-2.8
2010,2,20,1.2,1.8,-3.8
2010,2,21,1.7,1.8,-2.8
2010,2,22,0,0.6,-1.5
2010,2,23,0,11.5,-3.3
2010,2,24,0,36.3,-3.1
2010,2,25,0,23.9,-4
2010,2,26,0,11.6,-7.5
2010,2,27,0,4.5,-1.3
2010,2,28,0,0.8,-2.2
2010,3,1,0,0,-3.8
2010,3,2,0,0,-5.6
2010,3,3,0,0,-14.1
2010,3,4,0,0,-12.1
2010,3,5,0,0,-15.1
2010,3,6,0,0,-11.4
2010,3,7,0,0,-12.6
2010,3,8,0.1,0,-5.5
2010,3,9,0,0,-9.3
2010,3,10,0,0,-10.7
2010,3,11,0,0,-17.5
2010,3,12,0,0,-17.7
2010,3,13,0,0.5,-13.2
2010,3,14,0,4.3,-12
2010,3,15,0,0,-8.2
2010,3,16,0.1,0,-8.6
2010,3,17,0,0,-7.5
2010,3,18,0,0,-2.1
2010,3,19,3.8,0.3,-9.3
2010,3,20,0,0,-1.7
2010,3,21,0,2.1,-13
2010,3,22,0.3,11.3,-12.4
2010,3,23,10.8,31.7,-6.6
2010,3,24,12.1,5.6,-3.9
2010,3,25,1.1,0.2,-5.4
2010,3,26,0,0,-15.9
2010,3,27,0,0.6,-22.4
2010,3,28,0.4,27.1,-22.1
2010,3,29,13.8,27.5,-4.2
2010,3,30,0.3,1.8,-2.3
2010,3,31,0.9,0.3,-1.4
2010,4,1,0,0,-1.6
2010,4,2,0,0,-2.3
2010,4,3,0,0,0.7
2010,4,4,0,0.3,1.2
2010,4,5,0.2,1.9,-2.2
2010,4,6,0,8.7,1.3
2010,4,7,0.2,2.1,-0.4
2010,4,8,0,7.5,-2.2
2010,4,9,47.1,5.4,0
2010,4,10,4.8,1.1,-1.7
2010,4,11,0.1,0.2,-2.2
2010,4,12,0,0,-2.3
2010,4,13,0,0,-8.1
2010,4,14,0,0,-4.3
2010,4,15,0,3.8,-6.2
2010,4,16,0,11.6,-7.3
2010,4,17,1.2,5.9,-6.9
2010,4,18,1.5,2.9,-1.1
2010,4,19,0,0.8,-0.2
2010,4,20,0,0.3,-0.2
2010,4,21,0,0.3,-1.3
2010,4,22,3.5,0.3,-2.9
2010,4,23,1.5,0,1.4
2010,4,24,0,1.1,1.5
2010,4,25,0,0,-3.3
2010,4,26,0,3.2,-0.8
2010,4,27,0.9,34.9,-6.6
2010,4,28,0,0.7,0.2
2010,4,29,18.5,2.2,-3.6
2010,4,30,1.5,0,0.2
2010,5,1,0,0.8,1.7
2010,5,2,8.7,9.9,2.5
2010,5,3,19.1,10.2,5
2010,5,4,0,4.2,3.2
2010,5,5,3,2.9,2.4
2010,5,6,27.7,5.6,1.9
2010,5,7,0,0.3,0.7
2010,5,8,14.9,8.6,0.1
2010,5,9,15,4.7,2
2010,5,10,0,0,-0.7
2010,5,11,0,0,-2.2
2010,5,12,0,0.1,-2.4
2010,5,13,0,0,-0.8
2010,5,14,0,4.4,-2.4
2010,5,15,0,1.1,-1.2
2010,5,16,0,0,1.2
2010,5,17,0,0,1.8
2010,5,18,0,0,0.6
2010,5,19,0,0.1,4.6
2010,5,20,0,0.1,8.1
2010,5,21,0,0,-0.4
2010,5,22,0,0.1,4.3
2010,5,23,0,0,9.3
2010,5,24,22.9,2.5,13.4
2010,5,25,8.2,11.7,7.6
2010,5,26,0,2,5.7
2010,5,27,0,0.9,2.8
2010,5,28,0.2,0.1,4.2
2010,5,29,2.4,2.8,3.1
2010,5,30,0,0.1,3.6
2010,5,31,1.2,10.4,4.8
2010,6,1,0,6.6,7.5
2010,6,2,4.5,10.2,5.1
2010,6,3,0,2.2,5.9
2010,6,4,0.1,0.4,6.4
2010,6,5,15.7,11.6,6.6
2010,6,6,17,4.1,6.9
2010,6,7,6.3,4.4,6.5
2010,6,8,0.9,1,3.7
2010,6,9,0,0.9,1.3
2010,6,10,0,1.5,0.7
2010,6,11,0,0.6,2.9
2010,6,12,0,0.1,4.3
2010,6,13,0,0.1,3
2010,6,14,0,1,4.7
2010,6,15,0,0,3.1
2010,6,16,0,7.2,1.5
2010,6,17,0.5,0,10.6
2010,6,18,1.5,0.1,10.7
2010,6,19,3,18.5,10.8
2010,6,20,0.5,37.6,12.5
2010,6,21,0,0,9.8
2010,6,22,0,0.7,6
2010,6,23,0.3,31.9,11.7
2010,6,24,28.8,20,14.6
2010,6,25,1.1,0.5,7.2
2010,6,26,0,3.1,3.5
2010,6,27,0,17.8,-0.3
2010,6,28,5.6,24.9,2.7
2010,6,29,11.5,4,7.5
2010,6,30,9.3,2.4,8.2
2010,7,1,0.2,1.4,6.3
2010,7,2,0,0.4,3.3
2010,7,3,1.4,1.3,11.2
2010,7,4,2.2,1.1,14.3
2010,7,5,21.8,10.1,14.5
2010,7,6,1.1,0.3,9.6
2010,7,7,1.5,3,14.9
2010,7,8,0.5,6.1,15.2
2010,7,9,18.2,121.8,19
2010,7,10,1.2,0.1,15.9
2010,7,11,0,0.1,12.7
2010,7,12,0,20.6,14.6
2010,7,13,18.7,55.8,16.2
2010,7,14,0.1,0.5,16.5
2010,7,15,0.3,3.2,10.6
2010,7,16,25,22.7,17.1
2010,7,17,1,43.5,15.5
2010,7,18,0,4.7,15.7
2010,7,19,0,8.7,11.9
2010,7,20,0.1,1.6,11.1
2010,7,21,0,27.4,8.2
2010,7,22,0,0.3,13.1
2010,7,23,0.2,1.5,8.4
2010,7,24,15.2,16.9,8.1
2010,7,25,0,0.4,16
2010,7,26,1.6,0.1,8.7
2010,7,27,0,0.1,12.3
2010,7,28,3.9,2.4,12.1
2010,7,29,1.7,0.1,12.2
2010,7,30,0,0.2,10.5
2010,7,31,0,0,4.7
2010,8,1,0,0,6.4
2010,8,2,2.9,62.9,8.5
2010,8,3,1.2,95.3,13.6
2010,8,4,13.7,59.1,16.2
2010,8,5,7.6,18.1,16.3
2010,8,6,0,0.4,13.6
2010,8,7,0,0.1,4.2
2010,8,8,1,14.1,6.5
2010,8,9,0,0.2,12.9
2010,8,10,0,9.3,9.8
2010,8,11,0,0,6.9
2010,8,12,0.2,0.4,3.5
2010,8,13,0,0.2,5.8
2010,8,14,0,5.5,6.5
2010,8,15,0,49.8,13.8
2010,8,16,0.5,31.2,12.4
2010,8,17,0,3,14.9
2010,8,18,0,0.1,8.7
2010,8,19,0.1,1.4,7.1
2010,8,20,3.1,0.7,10.1
2010,8,21,0.2,5.6,6.3
2010,8,22,2.7,3.3,3.8
2010,8,23,0,0,7.4
2010,8,24,0.2,0,6.1
2010,8,25,1.9,1.9,6.8
2010,8,26,1.3,4.9,12.9
2010,8,27,0.8,0.9,11.7
2010,8,28,0,0.2,9.3
2010,8,29,0,0,8.7
2010,8,30,0,0.1,13.6
2010,8,31,0.2,0.7,12.9
2010,9,1,0,1.3,16.1
2010,9,2,0,15.5,16.6
2010,9,3,4.7,8,7.5
2010,9,4,18.5,7.5,13.5
2010,9,5,2.7,2.3,9.2
2010,9,6,0,5.1,5.6
2010,9,7,1.2,19.5,6.2
2010,9,8,33.7,26.9,2.8
2010,9,9,8.4,4.6,6.7
2010,9,10,3.8,0.7,6.8
2010,9,11,0.2,0,3.2
2010,9,12,0.2,2.2,-1.4
2010,9,13,4,10.3,6.3
2010,9,14,9.2,4.9,7.9
2010,9,15,12,1.3,8.5
2010,9,16,0,4.4,7.4
2010,9,17,0,0,1.2
2010,9,18,5.1,0.5,1
2010,9,19,0,0,5.2
2010,9,20,0,0.1,-1
2010,9,21,0.5,3.7,1.6
2010,9,22,0,0.1,5.5
2010,9,23,0.2,6.2,3.9
2010,9,24,20.8,18.1,-3.9
2010,9,25,14.8,3.1,3.1
2010,9,26,0.2,0.1,-2.5
2010,9,27,10.6,11.8,-2.1
